Marca;Modelo;Motor;Combustible;Elemento;Denominacion;Codigo Man;Codigo Wix;Descripcion
RENAULT;Mégane I;1.9 dTi;;Filtro de aire de cabina;CA;CU 2945;WP6928;
RENAULT;Mégane I;1.9 dTi;;Filtro de aire de cabina;CA;CU 2424;WP6928;Con aire acondicionado
RENAULT;Mégane I;1.9 dTi;;Filtro de combustible;F;P 716/1 x;WF8014;
RENAULT;Mégane I;1.9 dTi;;Filtro de aire de cabina;CA;CU 2945;WP6928;
RENAULT;Mégane I;1.9 dTi;;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane I;1.9 dTi;;Filtro de aire;A;C 3251;WA6684;
RENAULT;Mégane I;2.0 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane I;2.0 16V;Nafta;Filtro de aire de cabina;CA;CU 2424;WP6928;Con aire acondicionado
RENAULT;Mégane I;2.0 16V;Nafta;Filtro de aire de cabina;CA;CU 2945;WP6928;
RENAULT;Mégane I;2.0 16V;Nafta;Filtro de combustible;F;WK 6002;#N/A;
RENAULT;Mégane I;2.0i;Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Mégane I;2.0i;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane I;2.0i;Nafta;Filtro de aire de cabina;CA;CU 2945;WP6928;
RENAULT;Mégane I;2.0i;Nafta;Filtro de aire de cabina;CA;CU 2424;WP6928;Con aire acondicionado
RENAULT;Mégane I;2.0i;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane I;2.0i;Nafta;Filtro de aire de cabina;CA;CU 2435;WP6928;algunos modelos
RENAULT;Mégane I;2.0i 16V;Nafta;Filtro de combustible;F;WK 6002;#N/A;
RENAULT;Mégane I;2.0i 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane I;2.0i 16V;Nafta;Filtro de aire de cabina;CA;CU 2424;WP6928;Con aire acondicionado
RENAULT;Mégane I;2.0i 16V;Nafta;Filtro de aire de cabina;CA;CU 2945;WP6928;
RENAULT;Mégane I;2.0i RT, RXE;;Filtro de aire de cabina;CA;CU 2945;WP6928;
RENAULT;Mégane I;2.0i RT, RXE;;Filtro de aire de cabina;CA;CU 2424;WP6928;Con aire acondicionado
RENAULT;Mégane I;2.0i RT, RXE;;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane I;2.0i RT, RXE;;Filtro de aceite;O;W 79;WL54145;Parcialmente / o
RENAULT;Mégane I;2.0i RT, RXE;;Filtro de combustible;F;WK 6012;#N/A;
RENAULT;Mégane II;1.5 dCi;;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.5 dCi;;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;1.5 dCi;;Filtro de aire;A;C 2512;WA9457;
RENAULT;Mégane II;1.5 dCi;;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.5 dCi;;Filtro de combustible;F;WK 939/5;WF8356;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de combustible;F;WK 939/5;WF8356;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de aire;A;C 2512;WA9457;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de aire;A;C 2512;WA9457;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de combustible;F;WK 939/5;WF8356;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;1.5 dCi;Diesel;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aire;A;C 2512;WA9457;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aire;A;C 1858/2;WA9457;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aire;A;C 2512;WA9457;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aire;A;C 1858/2;WA9457;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;1.6 16V;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane II;1.9 dCi;Diesel;Filtro de combustible;F;P 733/1 x;#N/A;
RENAULT;Mégane II;1.9 dCi;Diesel;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.9 dCi;Diesel;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.9 dCi;Diesel;Filtro de aire;A;C 2538;WA9458;
RENAULT;Mégane II;1.9 dCi;Diesel;Filtro de aceite;O;W 79;WL7427;
RENAULT;Mégane II;1.9 dCi FAP;Diesel;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.9 dCi FAP;Diesel;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;1.9 dCi FAP;Diesel;Filtro de aire;A;C 2538;WA9458;
RENAULT;Mégane II;1.9 dCi FAP;Diesel;Filtro de combustible;F;P 733/1 x;#N/A;
RENAULT;Mégane II;1.9 dCi FAP;Diesel;Filtro de aceite;O;W 79;WL7427;
RENAULT;Mégane II;2.0 16V;Nafta;Filtro de aire de cabina;CA;CU 2316;WP6932;
RENAULT;Mégane II;2.0 16V;Nafta;Filtro de aire de cabina;CA;CU 2435;WP6932;algunos modelos
RENAULT;Mégane II;2.0 16V;Nafta;Filtro de aire de cabina;CA;CU 2316;WP6932;
RENAULT;Mégane II;2.0 16V;Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Mégane II;2.0 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;2.0 16V;;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;2.0 16V;Nafta;Filtro de aire;A;C 2512;WA9457;
RENAULT;Mégane II;2.0 16V;Nafta;Filtro de aire;A;C 2538;WA9457;
RENAULT;Mégane II;2.0 16V;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane II;2.0 16V;;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;2.0 16V;;Filtro de aire;A;C 2538;WA9458;
RENAULT;Mégane II;2.0 16V;;Filtro de combustible;F;WK 6002;#N/A;
RENAULT;Mégane II;2.0 16V;;Filtro de aire de cabina;CA;CU 2316;WP9174;
RENAULT;Mégane II;2.0 16V Gasolina;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane II;2.0 16V Gasolina;Nafta;Filtro de aire de cabina;CA;CU 2316;WP6932;
RENAULT;Mégane II;2.0 16V Gasolina;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane II;2.0 16V Gasolina;Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Mégane II;2.0 16V Gasolina;Nafta;Filtro de aire;A;C 2512;WA9457;
RENAULT;Mégane II;2.0 16V Gasolina;Nafta;Filtro de aire de cabina;CA;CU 2435;WP6932;algunos modelos
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de aire;A;C 25 115;WA9655;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de aire de cabina;CA;CUK 26 005;#N/A;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de aire de cabina;CA;CUK 26 005;#N/A;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de aire;A;C 25 115;WA9655;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane III;1.6 16V;Nafta;Filtro de aire de cabina;CA;CUK 26 005;#N/A;
RENAULT;Mégane III;2.0 16V (M4R710/714);Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Mégane III;2.0 16V (M4R710/714);Nafta;Filtro de aire de cabina;CA;CUK 1629;WP2011;
RENAULT;Mégane III;2.0 16V (M4R710/714);Nafta;Filtro de aire;A;C 25 115;WA9655;
RENAULT;Mégane III;2.0 16V (M4R710/714);Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane III;2.0 16V (M4R710/714);Nafta;Filtro de aceite;O;W 67/1;WL10466A;
RENAULT;Mégane III;2.0 16V (M4R710/714);Nafta;Filtro de aire de cabina;CA;CUK 26 005;WP2011;
RENAULT;Mégane III;2.0 16V RS F4Rt;Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Mégane III;2.0 16V RS F4Rt;Nafta;Filtro de aire de cabina;CA;CUK 26 005;#N/A;
RENAULT;Mégane III;2.0 16V RS F4Rt;Nafta;Filtro de aire;A;C 2439;WA9655;
RENAULT;Mégane III;2.0 16V RS F4Rt;Nafta;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Mégane III;2.0 16V RS F4Rt;Nafta;Filtro de aceite;O;W 79;WL7427;
RENAULT;Mégane III;2.0 16V RS F4Rt;Nafta;Filtro de aire de cabina;CA;CUK 26 005;#N/A;
RENAULT;Mégane Scénic;1.9 TD RT;;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane Scénic;1.9 TD RT;;Filtro de combustible;F;P 716;WF8021;
RENAULT;Mégane Scénic;1.9 TD RT;;Filtro de aire de cabina;CA;CU 2734;WP6932;
RENAULT;Mégane Scénic;1.9 TD RT;;Filtro de aire;A;C 1399/2;#N/A;
RENAULT;Mégane Scénic;1.9 TD RT;;Filtro de aire de cabina;CA;CU 2435;WP6932;Volante a la izquierda. Con aire acondicionado
RENAULT;Mégane Scénic;2.0 RT, RXE;;Filtro de aire de cabina;CA;CU 2435;WP6932;Volante a la izquierda. Con aire acondicionado
RENAULT;Mégane Scénic;2.0 RT, RXE;;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Mégane Scénic;2.0 RT, RXE;;Filtro de aire de cabina;CA;CU 2734;WP6932;
RENAULT;Mégane Scénic;2.0 RT, RXE;;Filtro de combustible;F;WK 6002;#N/A;
RENAULT;Oroch;1.3 TCe;Nafta;Filtro de aceite;O;HU 10 002 z;WL7506;
RENAULT;Oroch;1.3 TCe;Nafta;Filtro de combustible;F;WK 6002;#N/A;
RENAULT;Oroch;1.3 TCe;Nafta;Filtro de aire de cabina;CA;CU 22 011;WP2110;
RENAULT;Oroch;1.6 16V;Nafta/Flexi;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Oroch;1.6 16V;Nafta/Flexi;Filtro de aire de cabina;CA;CU 22 019;WP10285;
RENAULT;Oroch;1.6 16V;Nafta/Flexi;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Oroch;1.6 16V;Nafta/Flexi;Filtro de aire;A;C 1858/2;WA48900;
RENAULT;Oroch;1.6 16V;Nafta/Flexi;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;Oroch;1.6 SCe;Nafta;Filtro de aire;A;C 1858/2;WA48900;
RENAULT;Oroch;1.6 SCe;Nafta;Filtro de aceite;O;W 67/1;WL10466A;
RENAULT;Oroch;1.6 SCe;Nafta;Filtro de aire de cabina;CA;CU 22 011;WP2110;
RENAULT;Oroch;2.0 16V;Nafta/Flexi;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Oroch;2.0 16V;Nafta/Flexi;Filtro de aire;A;C 27 030;WA9830;
RENAULT;Oroch;2.0 16V;Nafta/Flexi;Filtro de aire de cabina;CA;CU 22 019;WP10285;
RENAULT;Oroch;2.0 16V;Nafta/Flexi;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Oroch;2.0 16V;Nafta/Flexi;Filtro de combustible;F;WK 6002;WF36165;
RENAULT;R 11;1.4;Nafta;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;R 11;1.4;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 11;1.4 GTL, TS;Nafta;Filtro de aceite;O;W 811/80;WL7081;
RENAULT;R 11;1.4 GTL, TS;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 11;1.4 GTL, TS;Nafta;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;R 11;1.4 GTL, TS;Nafta;Filtro de aceite;O;W 914/13;WL7081;
RENAULT;R 11;1.4 GTL, TS;Nafta;Filtro de aceite;O;W 910/1;WL7081;
RENAULT;R 11;1.4 TSE;Nafta;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;R 11;1.4 TSE;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 11;1.4 TSE;Nafta;Filtro de combustible;F;WK 42/1;33031;
RENAULT;R 11;1.4 Turbo;Nafta;Filtro de combustible;F;WK 42/1;33031;
RENAULT;R 11;1.4 Turbo;Nafta;Filtro de aceite;O;W 910/1;WL54145;
RENAULT;R 11;1.4 Turbo;Nafta;Filtro de aire;A;C 1362;WA6419;
RENAULT;R 11;1.4 Turbo;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 11;1.4 Turbo;Nafta;Filtro de combustible;F;WK 42/1;33031;
RENAULT;R 11;1.4 Turbo;Nafta;Filtro de aire;A;C 1362;WA6419;
RENAULT;R 11;1.6 TXE;Nafta;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;R 11;1.6 TXE;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 11;1.6 TXE;Nafta;Filtro de aceite;O;W 910/1;WL7064;
RENAULT;R 11;1.6 TXE;Nafta;Filtro de aceite;O;W 914/13;WL7064;
RENAULT;R 11;1.6 TXE;Nafta;Filtro de aceite;O;W 77;WL7064;
RENAULT;R 11;1.6 TXE;Nafta;Filtro de aceite;O;W 811/80;WL7064;
RENAULT;R 12;1.4;Nafta;Filtro de aceite;O;W 811/80;WL7064;
RENAULT;R 12;1.4;Nafta;Filtro de aceite;O;W 77;WL7064;
RENAULT;R 12;1.4;Nafta;Filtro de aceite;O;W 914/13;WL7064;
RENAULT;R 12;1.4;Nafta;Filtro de aceite;O;W 910/1;WL7064;
RENAULT;R 12;1.4;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 12;1.6;Nafta;Filtro de aceite;O;W 811/80;WL7081;
RENAULT;R 12;1.6;Nafta;Filtro de aceite;O;W 914/13;WL7081;
RENAULT;R 12;1.6;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 18;1.4 GTL;;Filtro de aceite;O;W 811/80;WL7081;
RENAULT;R 18;1.4 GTL;;Filtro de aceite;O;W 914/13;WL7081;
RENAULT;R 18;1.4 GTL;;Filtro de aceite;O;W 910/1;WL7081;
RENAULT;R 18;1.4 GTL;;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 18;1.4 TL, GT, Break;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 18;1.4 TL, GT, Break;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 18;1.6 TS,GT, Break;Nafta;Filtro de aire;A;C 1362;WA6419;
RENAULT;R 18;1.6 TS,GT, Break;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 18;1.6 TS,GT, Break;Nafta;Filtro de aceite;O;W 920/21;WL7067;
RENAULT;R 18;2.0;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 18;2.0;Nafta;Filtro de aceite;O;W 920/21;WL7086;
RENAULT;R 18;2.0;Nafta;Filtro de aceite;O;W 712/47;WL7086;
RENAULT;R 18;2.0;Nafta;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 18;2.1 TD,GTD D;Diesel;Filtro de combustible;F;WK 842/2;WF33196;Sistema de inyección Bosch
RENAULT;R 18;2.1 TD,GTD D;Diesel;Filtro de combustible;F;P 945 x;WF33196;Sistema de inyección CAV/Delphi
RENAULT;R 18;2.1 TD,GTD D;Diesel;Filtro de combustible;F;P 917 x;WF33196;Sistema de inyección CAV/Delphi
RENAULT;R 18;2.1 TD,GTD D;Diesel;Filtro de aire;A;C 39 108;#N/A;
RENAULT;R 18;2.2i;Nafta;Filtro de aceite;O;W 712/47;WL7086;
RENAULT;R 18;2.2i;Nafta;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 18;2.2i;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 18;LX, TX, GTX, Break, Fuego, GTA;;Filtro de aceite;O;W 920/21;WL7067;
RENAULT;R 18;LX, TX, GTX, Break, Fuego, GTA;;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 18;LX, TX, GTX, Break, Fuego, GTA;;Filtro de aceite;O;W 920/25;WL7067;
RENAULT;R 18;LX, TX, GTX, Break, Fuego, GTA;;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 18;TXE Diesel;;Filtro de aceite;O;W 920/25;WL51381;
RENAULT;R 18;TXE Diesel;;Filtro de combustible;F;P 945/2;WF10278;
RENAULT;R 19;1.4;Nafta;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 19;1.4;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 19;1.6 RN;;Filtro de aceite;O;W 79;WL7427;
RENAULT;R 19;1.6 RN;;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;R 19;1.6 RN;;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 19;1.6i RE;;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 19;1.6i RE;;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 19;1.6i RE;;Filtro de aceite;O;W 79;WL7427;
RENAULT;R 19;1.7 16V Chamade RT;;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 19;1.7 16V Chamade RT;;Filtro de aceite;O;W 914/13;WL7081;
RENAULT;R 19;1.7 16V Chamade RT;;Filtro de aceite;O;W 811/80;WL7081;
RENAULT;R 19;1.7 GTX,TXE;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 19;1.7 GTX,TXE;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 19;1.7 RN,RT;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 19;1.7 RN,RT;Nafta;Filtro de aceite;O;W 712/47;WL7086;
RENAULT;R 19;1.8 16V;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 19;1.8 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 19;1.8 16V;Nafta;Filtro de aire;A;C 1399/2;WA6455;
RENAULT;R 19;1.8 16V;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 19;1.8 RT;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 19;1.8 RT;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 19;1.8i RT, Coupé;;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 19;1.8i RT, Coupé;;Filtro de aceite;O;W 79;WL7427;
RENAULT;R 19;1.9 D;Diesel;Filtro de combustible;F;P 917 x;WF8042;Sistema de inyección CAV/Delphi
RENAULT;R 19;1.9 D;Diesel;Filtro de combustible;F;WK 842/2;WF8042;Sistema de inyección Bosch
RENAULT;R 19;1.9 D;Diesel;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 19;1.9 D RE, RN;;Filtro de aceite;O;W 920/25;WL51381;
RENAULT;R 19;1.9 D RE, RN;;Filtro de combustible;F;P 917 x;WF33166;
RENAULT;R 19;1.9 TD;Diesel;Filtro de aire;A;C 1399/2;#N/A;
RENAULT;R 19;1.9 TD;Diesel;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 19;1.9 TD;Diesel;Filtro de combustible;F;P 917 x;WF33166;
RENAULT;R 19;1.9i RE;;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 19;1.9i RE;;Filtro de combustible;F;P 917 x;WF33166;
RENAULT;R 21;1.7 TS,GTS,RS,TSE;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 21;1.7 TS,GTS,RS,TSE;Nafta;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 21;1.7 TS,GTS,RS,TSE;Nafta;Filtro de aceite;O;W 712/47;WL7086;
RENAULT;R 21;2.0 TXI;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 21;2.0 TXI;Nafta;Filtro de aceite;O;W 712/47;WL7086;
RENAULT;R 21;2.0 TXI;Nafta;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 21;2.1 D Nevada;Diesel;Filtro de combustible;F;P 945 x;WF33196;Sistema de inyección CAV/Delphi
RENAULT;R 21;2.1 D Nevada;Diesel;Filtro de aire;A;C 39 108;WA6435;
RENAULT;R 21;2.1 D Nevada;Diesel;Filtro de combustible;F;WK 842/2;WF33196;Sistema de inyección Bosch
RENAULT;R 21;2.1 D Nevada;Diesel;Filtro de aceite;O;W 920/25;WL51381;
RENAULT;R 21;2.2 RX,TX,GTX;Nafta;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 21;2.2 RX,TX,GTX;Nafta;Filtro de aceite;O;W 712/47;WL7086;
RENAULT;R 21;2.2 RX,TX,GTX;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 21;2.2i 8V;Nafta;Filtro de combustible;F;WK 6002;WF8040;
RENAULT;R 21;2.2i 8V;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 21;2.2i 8V;Nafta;Filtro de combustible;F;WK 58/3;WF8040;
RENAULT;R 21;2.2i 8V;Nafta;Filtro de aceite;O;W 920/25;WL51381;
RENAULT;R 21;2.2i 8V;Nafta;Filtro de aire;A;C 1380;WA6456;
RENAULT;R 4;0.8;Nafta;Filtro de aceite;O;W 77;WL7064;
RENAULT;R 4;0.8;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 4;1.0;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 4;1.0;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 4;1.1;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 4;1.1;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 4;GTL;;Filtro de aceite;O;W 910/1;#N/A;
RENAULT;R 4;GTL;;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 4;S;;Filtro de aceite;O;W 910/1;#N/A;
RENAULT;R 4;S;;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 5 II;1.0;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 5 II;1.0;Nafta;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;R 6;1.3;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 6;1.3;Nafta;Filtro de aceite;O;W 910/1;WL7064;
RENAULT;R 6;1.3;Nafta;Filtro de aceite;O;W 77;WL7064;
RENAULT;R 9;1.4;Nafta;Filtro de combustible;F;WK 42/1;33031;
RENAULT;R 9;1.4;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 9;1.4;Nafta;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;R 9;1.4 GTL, TS, TSE;;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;R 9;1.4 GTL, TS, TSE;;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 9;1.4 GTL, TS, TSE;;Filtro de aceite;O;W 910/1;WL7081;
RENAULT;R 9;1.4 GTL, TS, TSE;;Filtro de aceite;O;W 914/13;WL7081;
RENAULT;R 9;1.4 GTL, TS, TSE;;Filtro de aceite;O;W 811/80;WL7081;
RENAULT;R 9;1.4 Turbo;Nafta;Filtro de combustible;F;WK 830/7;WF8040;
RENAULT;R 9;1.4 Turbo;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;R 9;1.4 Turbo;Nafta;Filtro de aire;A;C 1362;WA6419;
RENAULT;R 9;1.6;Nafta;Filtro de aceite;O;W 811/80;WL7081;
RENAULT;R 9;1.6;Nafta;Filtro de aceite;O;W 77;WL7081;
RENAULT;R 9;1.6;Nafta;Filtro de aceite;O;W 914/13;WL7081;
RENAULT;R 9;1.6;Nafta;Filtro de aceite;O;W 910/1;WL7081;
RENAULT;R 9;1.6;Nafta;Filtro de combustible;F;WK 42/1;WF8140;
RENAULT;R 9;1.6;Nafta;Filtro de aire;A;C 2555/2;WA6411;
RENAULT;Rapid;1.9 D;Diesel;Filtro de aceite;O;W 75/3;WL7219;
RENAULT;Rapid;1.9 D;Diesel;Filtro de aceite;O;W 932;WL7219;
RENAULT;Rapid;1.9 D;Diesel;Filtro de combustible;F;P 917 x;WF33166;Sistema de inyección CAV/Delphi
RENAULT;Rapid;1.9 D;Diesel;Filtro de aire;A;C 16 113;WA6459;
RENAULT;Rapid;1.9 D;Diesel;Filtro de combustible;F;P 78 x;WF33166;Sistema de inyección Bosch
RENAULT;Rodeo;1.5 D;;Filtro de combustible;F;P 945/2;WF10278;
RENAULT;Rodeo;1.5 D;;Filtro de aceite;O;W 920/25;WL51381;
RENAULT;Safrane;3.0 V6;Nafta;Filtro de aceite;O;W 712/47;WL7086;
RENAULT;Sandero;1.5 dCi;Diesel;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Sandero;1.5 dCi;Diesel;Filtro de aire;A;C 3875;WA6761;
RENAULT;Sandero;1.5 dCi;Diesel;Filtro de aire de cabina;CA;CU 22 019;WP10285;
RENAULT;Sandero;1.5 dCi;Diesel;Filtro de combustible;F;WK 9007;WF8391;con conexión para el sensor del agua
RENAULT;Sandero;1.6 16v;Nafta;Filtro de aire;A;C 1858/2;WA48900;
RENAULT;Sandero;1.6 16v;Nafta;Filtro de aceite;O;W 75/3;WL54145;
RENAULT;Sandero;1.6 16v;Nafta;Filtro de aire de cabina;CA;CU 22 019;WP10285;
RENAULT;Sandero;1.6 16v;Nafta;Filtro de combustible;F;WK 58/3;WF36165;
RENAULT;Sandero;1.6 16v;Nafta;Filtro de combustible;F;WK 6002;WF36165;
